market,decision_utc,h,target_r,entry,stop,tp,stake,score,post_range_gate,mature,coverage,bars,expected_bars,result,gross_pct,net_pct,gross_r,net_r,mfe_pct,mae_pct,minutes_to_peak,exit_utc,ambiguous_stop_tp,gap_below_stop,captured_positive_upside,net_pnl_guide_eur,fee_plus_slippage_each_side
FORM-EUR,2026-09-22T07:30:27.241703+00:00,4,1.4,0.27632,0.26476,0.29250400000000004,246.46158923202083,7.13,True,True,1.0,47,47,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,4,1.5,0.27632,0.26476,0.29366000000000003,246.46158923202083,7.13,True,True,1.0,47,47,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,4,1.6,0.27632,0.26476,0.294816,246.46158923202083,7.13,True,True,1.0,47,47,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,4,2,0.27632,0.26476,0.29944,246.46158923202083,7.13,True,True,1.0,47,47,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,12,1.4,0.27632,0.26476,0.29250400000000004,246.46158923202083,7.13,True,True,1.0,143,143,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,12,1.5,0.27632,0.26476,0.29366000000000003,246.46158923202083,7.13,True,True,1.0,143,143,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,12,1.6,0.27632,0.26476,0.294816,246.46158923202083,7.13,True,True,1.0,143,143,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,12,2,0.27632,0.26476,0.29944,246.46158923202083,7.13,True,True,1.0,143,143,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,24,1.4,0.27632,0.26476,0.29250400000000004,246.46158923202083,7.13,True,False,0.99412,169,170,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,24,1.5,0.27632,0.26476,0.29366000000000003,246.46158923202083,7.13,True,False,0.99412,169,170,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,24,1.6,0.27632,0.26476,0.294816,246.46158923202083,7.13,True,False,0.99412,169,170,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
FORM-EUR,2026-09-22T07:30:27.241703+00:00,24,2,0.27632,0.26476,0.29944,246.46158923202083,7.13,True,False,0.99412,169,170,STOP,-4.1836,-4.8519,-1.0,-1.0,6.3332,-6.1125,199.55,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,4,1.4,0.037651,0.034774,0.041678799999999995,144.32640283653302,7.818,True,True,1.0,47,47,TP,10.6977,9.9255,1.4,1.1979,11.4366,-2.9322,172.46,2026-09-22T10:35:00+00:00,False,False,0.9354,14.3252,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,4,1.5,0.037651,0.034774,0.04196649999999999,144.32640283653302,7.818,True,True,1.0,47,47,HORIZON_MARK,2.8021,2.0849,0.3667,0.2516,11.4366,-2.9322,172.46,2026-09-22T11:45:00+00:00,False,False,0.245,3.0091,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,4,1.6,0.037651,0.034774,0.04225419999999999,144.32640283653302,7.818,True,True,1.0,47,47,HORIZON_MARK,2.8021,2.0849,0.3667,0.2516,11.4366,-2.9322,172.46,2026-09-22T11:45:00+00:00,False,False,0.245,3.0091,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,4,2,0.037651,0.034774,0.043404,144.32640283653302,7.818,True,True,1.0,47,47,HORIZON_MARK,2.8021,2.0849,0.3667,0.2516,11.4366,-2.9322,172.46,2026-09-22T11:45:00+00:00,False,False,0.245,3.0091,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,12,1.4,0.037651,0.034774,0.041678799999999995,144.32640283653302,7.818,True,True,1.0,143,143,TP,10.6977,9.9255,1.4,1.1979,11.4366,-2.9322,172.46,2026-09-22T10:35:00+00:00,False,False,0.9354,14.3252,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,12,1.5,0.037651,0.034774,0.04196649999999999,144.32640283653302,7.818,True,True,1.0,143,143,HORIZON_MARK,1.3439,0.637,0.1759,0.0769,11.4366,-2.9322,172.46,2026-09-22T19:45:00+00:00,False,False,0.1175,0.9193,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,12,1.6,0.037651,0.034774,0.04225419999999999,144.32640283653302,7.818,True,True,1.0,143,143,HORIZON_MARK,1.3439,0.637,0.1759,0.0769,11.4366,-2.9322,172.46,2026-09-22T19:45:00+00:00,False,False,0.1175,0.9193,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,12,2,0.037651,0.034774,0.043404,144.32640283653302,7.818,True,True,1.0,143,143,HORIZON_MARK,1.3439,0.637,0.1759,0.0769,11.4366,-2.9322,172.46,2026-09-22T19:45:00+00:00,False,False,0.1175,0.9193,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,24,1.4,0.037651,0.034774,0.041678799999999995,144.32640283653302,7.818,True,False,0.99401,166,167,TP,10.6977,9.9255,1.4,1.1979,11.4366,-2.9322,172.46,2026-09-22T10:35:00+00:00,False,False,0.9354,14.3252,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,24,1.5,0.037651,0.034774,0.04196649999999999,144.32640283653302,7.818,True,False,0.99401,166,167,HORIZON_MARK,0.4887,-0.2123,0.064,-0.0256,11.4366,-2.9322,172.46,2026-09-22T21:40:00+00:00,False,False,0.0427,-0.3064,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,24,1.6,0.037651,0.034774,0.04225419999999999,144.32640283653302,7.818,True,False,0.99401,166,167,HORIZON_MARK,0.4887,-0.2123,0.064,-0.0256,11.4366,-2.9322,172.46,2026-09-22T21:40:00+00:00,False,False,0.0427,-0.3064,0.0035
S-EUR,2026-09-22T07:47:32.579901+00:00,24,2,0.037651,0.034774,0.043404,144.32640283653302,7.818,True,False,0.99401,166,167,HORIZON_MARK,0.4887,-0.2123,0.064,-0.0256,11.4366,-2.9322,172.46,2026-09-22T21:40:00+00:00,False,False,0.0427,-0.3064,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,4,1.4,0.05833,0.053527,0.0650542,134.75022949686,8.5,True,True,1.0,47,47,HORIZON_MARK,-3.5008,-4.1739,-0.4252,-0.4703,0.8058,-5.9266,117.46,2026-09-22T11:45:00+00:00,False,False,0.0,-5.6244,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,4,1.5,0.05833,0.053527,0.0655345,134.75022949686,8.5,True,True,1.0,47,47,HORIZON_MARK,-3.5008,-4.1739,-0.4252,-0.4703,0.8058,-5.9266,117.46,2026-09-22T11:45:00+00:00,False,False,0.0,-5.6244,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,4,1.6,0.05833,0.053527,0.0660148,134.75022949686,8.5,True,True,1.0,47,47,HORIZON_MARK,-3.5008,-4.1739,-0.4252,-0.4703,0.8058,-5.9266,117.46,2026-09-22T11:45:00+00:00,False,False,0.0,-5.6244,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,4,2,0.05833,0.053527,0.067936,134.75022949686,8.5,True,True,1.0,47,47,HORIZON_MARK,-3.5008,-4.1739,-0.4252,-0.4703,0.8058,-5.9266,117.46,2026-09-22T11:45:00+00:00,False,False,0.0,-5.6244,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,12,1.4,0.05833,0.053527,0.0650542,134.75022949686,8.5,True,True,1.0,143,143,STOP,-8.2342,-8.8743,-1.0,-1.0,0.8058,-14.4437,117.46,2026-09-22T13:00:00+00:00,False,False,0.0,-11.9581,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,12,1.5,0.05833,0.053527,0.0655345,134.75022949686,8.5,True,True,1.0,143,143,STOP,-8.2342,-8.8743,-1.0,-1.0,0.8058,-14.4437,117.46,2026-09-22T13:00:00+00:00,False,False,0.0,-11.9581,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,12,1.6,0.05833,0.053527,0.0660148,134.75022949686,8.5,True,True,1.0,143,143,STOP,-8.2342,-8.8743,-1.0,-1.0,0.8058,-14.4437,117.46,2026-09-22T13:00:00+00:00,False,False,0.0,-11.9581,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,12,2,0.05833,0.053527,0.067936,134.75022949686,8.5,True,True,1.0,143,143,STOP,-8.2342,-8.8743,-1.0,-1.0,0.8058,-14.4437,117.46,2026-09-22T13:00:00+00:00,False,False,0.0,-11.9581,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,24,1.4,0.05833,0.053527,0.0650542,134.75022949686,8.5,True,False,0.99401,166,167,STOP,-8.2342,-8.8743,-1.0,-1.0,0.8058,-14.4437,117.46,2026-09-22T13:00:00+00:00,False,False,0.0,-11.9581,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,24,1.5,0.05833,0.053527,0.0655345,134.75022949686,8.5,True,False,0.99401,166,167,STOP,-8.2342,-8.8743,-1.0,-1.0,0.8058,-14.4437,117.46,2026-09-22T13:00:00+00:00,False,False,0.0,-11.9581,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,24,1.6,0.05833,0.053527,0.0660148,134.75022949686,8.5,True,False,0.99401,166,167,STOP,-8.2342,-8.8743,-1.0,-1.0,0.8058,-14.4437,117.46,2026-09-22T13:00:00+00:00,False,False,0.0,-11.9581,0.0035
KERNEL-EUR,2026-09-22T07:47:32.579901+00:00,24,2,0.05833,0.053527,0.067936,134.75022949686,8.5,True,False,0.99401,166,167,STOP,-8.2342,-8.8743,-1.0,-1.0,0.8058,-14.4437,117.46,2026-09-22T13:00:00+00:00,False,False,0.0,-11.9581,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,4,1.4,0.262362,0.239934,0.29376119999999994,130.17197148972,8.03,True,True,1.0,47,47,HORIZON_MARK,3.4616,2.7399,0.4049,0.2983,4.8132,-3.4921,211.55,2026-09-22T12:20:00+00:00,False,False,0.7192,3.5666,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,4,1.5,0.262362,0.239934,0.29600399999999993,130.17197148972,8.03,True,True,1.0,47,47,HORIZON_MARK,3.4616,2.7399,0.4049,0.2983,4.8132,-3.4921,211.55,2026-09-22T12:20:00+00:00,False,False,0.7192,3.5666,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,4,1.6,0.262362,0.239934,0.2982467999999999,130.17197148972,8.03,True,True,1.0,47,47,HORIZON_MARK,3.4616,2.7399,0.4049,0.2983,4.8132,-3.4921,211.55,2026-09-22T12:20:00+00:00,False,False,0.7192,3.5666,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,4,2,0.262362,0.239934,0.307217,130.17197148972,8.03,True,True,1.0,47,47,HORIZON_MARK,3.4616,2.7399,0.4049,0.2983,4.8132,-3.4921,211.55,2026-09-22T12:20:00+00:00,False,False,0.7192,3.5666,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,12,1.4,0.262362,0.239934,0.29376119999999994,130.17197148972,8.03,True,True,1.0,143,143,TP,11.9679,11.1869,1.4,1.2178,13.1258,-3.4921,706.55,2026-09-22T18:10:00+00:00,False,False,0.9118,14.5621,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,12,1.5,0.262362,0.239934,0.29600399999999993,130.17197148972,8.03,True,True,1.0,143,143,TP,12.8227,12.0357,1.5,1.3102,13.1258,-3.4921,706.55,2026-09-22T20:10:00+00:00,False,False,0.9769,15.6672,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,12,1.6,0.262362,0.239934,0.2982467999999999,130.17197148972,8.03,True,True,1.0,143,143,HORIZON_MARK,11.6031,10.8246,1.3573,1.1783,13.1258,-3.4921,706.55,2026-09-22T20:20:00+00:00,False,False,0.884,14.0905,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,12,2,0.262362,0.239934,0.307217,130.17197148972,8.03,True,True,1.0,143,143,HORIZON_MARK,11.6031,10.8246,1.3573,1.1783,13.1258,-3.4921,706.55,2026-09-22T20:20:00+00:00,False,False,0.884,14.0905,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,24,1.4,0.262362,0.239934,0.29376119999999994,130.17197148972,8.03,True,False,0.99375,159,160,TP,11.9679,11.1869,1.4,1.2178,16.5009,-3.4921,716.55,2026-09-22T18:10:00+00:00,False,False,0.7253,14.5621,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,24,1.5,0.262362,0.239934,0.29600399999999993,130.17197148972,8.03,True,False,0.99375,159,160,TP,12.8227,12.0357,1.5,1.3102,16.5009,-3.4921,716.55,2026-09-22T20:10:00+00:00,False,False,0.7771,15.6672,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,24,1.6,0.262362,0.239934,0.2982467999999999,130.17197148972,8.03,True,False,0.99375,159,160,TP,13.6776,12.8846,1.6,1.4026,16.5009,-3.4921,716.55,2026-09-22T20:20:00+00:00,False,False,0.8289,16.7722,0.0035
USELESS-EUR,2026-09-22T08:23:26.846286+00:00,24,2,0.262362,0.239934,0.307217,130.17197148972,8.03,True,False,0.99375,159,160,HORIZON_MARK,14.3458,13.5482,1.6782,1.4748,16.5009,-3.4921,716.55,2026-09-22T21:40:00+00:00,False,False,0.8694,17.636,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,4,1.4,0.24,0.22083,0.26683799999999996,138.57543014159998,8.884,True,True,1.0,47,47,HORIZON_MARK,-1.5833,-2.2698,-0.1982,-0.263,0.2583,-6.9875,147.47,2026-09-22T12:40:00+00:00,False,False,0.0,-3.1455,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,4,1.5,0.24,0.22083,0.26875499999999997,138.57543014159998,8.884,True,True,1.0,47,47,HORIZON_MARK,-1.5833,-2.2698,-0.1982,-0.263,0.2583,-6.9875,147.47,2026-09-22T12:40:00+00:00,False,False,0.0,-3.1455,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,4,1.6,0.24,0.22083,0.27067199999999997,138.57543014159998,8.884,True,True,1.0,47,47,HORIZON_MARK,-1.5833,-2.2698,-0.1982,-0.263,0.2583,-6.9875,147.47,2026-09-22T12:40:00+00:00,False,False,0.0,-3.1455,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,4,2,0.24,0.22083,0.27834,138.57543014159998,8.884,True,True,1.0,47,47,HORIZON_MARK,-1.5833,-2.2698,-0.1982,-0.263,0.2583,-6.9875,147.47,2026-09-22T12:40:00+00:00,False,False,0.0,-3.1455,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,12,1.4,0.24,0.22083,0.26683799999999996,138.57543014159998,8.884,True,True,1.0,143,143,HORIZON_MARK,-5.6083,-6.2668,-0.7021,-0.7262,0.7792,-6.9875,342.47,2026-09-22T20:40:00+00:00,False,False,0.0,-8.6842,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,12,1.5,0.24,0.22083,0.26875499999999997,138.57543014159998,8.884,True,True,1.0,143,143,HORIZON_MARK,-5.6083,-6.2668,-0.7021,-0.7262,0.7792,-6.9875,342.47,2026-09-22T20:40:00+00:00,False,False,0.0,-8.6842,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,12,1.6,0.24,0.22083,0.27067199999999997,138.57543014159998,8.884,True,True,1.0,143,143,HORIZON_MARK,-5.6083,-6.2668,-0.7021,-0.7262,0.7792,-6.9875,342.47,2026-09-22T20:40:00+00:00,False,False,0.0,-8.6842,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,12,2,0.24,0.22083,0.27834,138.57543014159998,8.884,True,True,1.0,143,143,HORIZON_MARK,-5.6083,-6.2668,-0.7021,-0.7262,0.7792,-6.9875,342.47,2026-09-22T20:40:00+00:00,False,False,0.0,-8.6842,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,24,1.4,0.24,0.22083,0.26683799999999996,138.57543014159998,8.884,True,False,0.99359,155,156,HORIZON_MARK,-5.5083,-6.1675,-0.6896,-0.7147,0.7792,-6.9875,342.47,2026-09-22T21:40:00+00:00,False,False,0.0,-8.5466,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,24,1.5,0.24,0.22083,0.26875499999999997,138.57543014159998,8.884,True,False,0.99359,155,156,HORIZON_MARK,-5.5083,-6.1675,-0.6896,-0.7147,0.7792,-6.9875,342.47,2026-09-22T21:40:00+00:00,False,False,0.0,-8.5466,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,24,1.6,0.24,0.22083,0.27067199999999997,138.57543014159998,8.884,True,False,0.99359,155,156,HORIZON_MARK,-5.5083,-6.1675,-0.6896,-0.7147,0.7792,-6.9875,342.47,2026-09-22T21:40:00+00:00,False,False,0.0,-8.5466,0.0035
AVA-EUR,2026-09-22T08:42:31.691388+00:00,24,2,0.24,0.22083,0.27834,138.57543014159998,8.884,True,False,0.99359,155,156,HORIZON_MARK,-5.5083,-6.1675,-0.6896,-0.7147,0.7792,-6.9875,342.47,2026-09-22T21:40:00+00:00,False,False,0.0,-8.5466,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,4,1.4,0.22472,0.20827,0.24775,150.10131927928,7.453,True,True,1.0,47,47,HORIZON_MARK,4.1118,3.3855,0.5617,0.425,4.1162,-3.2529,231.84,2026-09-22T12:55:00+00:00,False,False,0.9989,5.0817,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,4,1.5,0.22472,0.20827,0.24939499999999998,150.10131927928,7.453,True,True,1.0,47,47,HORIZON_MARK,4.1118,3.3855,0.5617,0.425,4.1162,-3.2529,231.84,2026-09-22T12:55:00+00:00,False,False,0.9989,5.0817,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,4,1.6,0.22472,0.20827,0.25104,150.10131927928,7.453,True,True,1.0,47,47,HORIZON_MARK,4.1118,3.3855,0.5617,0.425,4.1162,-3.2529,231.84,2026-09-22T12:55:00+00:00,False,False,0.9989,5.0817,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,4,2,0.22472,0.20827,0.25761,150.10131927928,7.453,True,True,1.0,47,47,HORIZON_MARK,4.1118,3.3855,0.5617,0.425,4.1162,-3.2529,231.84,2026-09-22T12:55:00+00:00,False,False,0.9989,5.0817,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,12,1.4,0.22472,0.20827,0.24775,150.10131927928,7.453,True,True,1.0,143,143,HORIZON_MARK,-3.7113,-4.383,-0.507,-0.5502,8.5796,-3.9694,241.84,2026-09-22T20:55:00+00:00,False,False,0.0,-6.5789,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,12,1.5,0.22472,0.20827,0.24939499999999998,150.10131927928,7.453,True,True,1.0,143,143,HORIZON_MARK,-3.7113,-4.383,-0.507,-0.5502,8.5796,-3.9694,241.84,2026-09-22T20:55:00+00:00,False,False,0.0,-6.5789,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,12,1.6,0.22472,0.20827,0.25104,150.10131927928,7.453,True,True,1.0,143,143,HORIZON_MARK,-3.7113,-4.383,-0.507,-0.5502,8.5796,-3.9694,241.84,2026-09-22T20:55:00+00:00,False,False,0.0,-6.5789,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,12,2,0.22472,0.20827,0.25761,150.10131927928,7.453,True,True,1.0,143,143,HORIZON_MARK,-3.7113,-4.383,-0.507,-0.5502,8.5796,-3.9694,241.84,2026-09-22T20:55:00+00:00,False,False,0.0,-6.5789,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,24,1.4,0.22472,0.20827,0.24775,150.10131927928,7.453,True,False,0.99346,152,153,HORIZON_MARK,-2.6255,-3.3047,-0.3587,-0.4148,8.5796,-3.9694,241.84,2026-09-22T21:40:00+00:00,False,False,0.0,-4.9604,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,24,1.5,0.22472,0.20827,0.24939499999999998,150.10131927928,7.453,True,False,0.99346,152,153,HORIZON_MARK,-2.6255,-3.3047,-0.3587,-0.4148,8.5796,-3.9694,241.84,2026-09-22T21:40:00+00:00,False,False,0.0,-4.9604,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,24,1.6,0.22472,0.20827,0.25104,150.10131927928,7.453,True,False,0.99346,152,153,HORIZON_MARK,-2.6255,-3.3047,-0.3587,-0.4148,8.5796,-3.9694,241.84,2026-09-22T21:40:00+00:00,False,False,0.0,-4.9604,0.0035
WIF-EUR,2026-09-22T08:58:09.751910+00:00,24,2,0.22472,0.20827,0.25761,150.10131927928,7.453,True,False,0.99346,152,153,HORIZON_MARK,-2.6255,-3.3047,-0.3587,-0.4148,8.5796,-3.9694,241.84,2026-09-22T21:40:00+00:00,False,False,0.0,-4.9604,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,4,1.4,0.0697,0.06562,0.07541199999999999,183.6780402,7.226,True,True,1.0,47,47,STOP,-5.8537,-6.5104,-1.0,-1.0,0.5739,-9.5696,14.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,4,1.5,0.0697,0.06562,0.07582,183.6780402,7.226,True,True,1.0,47,47,STOP,-5.8537,-6.5104,-1.0,-1.0,0.5739,-9.5696,14.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,4,1.6,0.0697,0.06562,0.076228,183.6780402,7.226,True,True,1.0,47,47,STOP,-5.8537,-6.5104,-1.0,-1.0,0.5739,-9.5696,14.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,4,2,0.0697,0.06562,0.07786,183.6780402,7.226,True,True,1.0,47,47,STOP,-5.8537,-6.5104,-1.0,-1.0,0.5739,-9.5696,14.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,12,1.4,0.0697,0.06562,0.07541199999999999,183.6780402,7.226,True,False,0.99194,123,124,STOP,-5.8537,-6.5104,-1.0,-1.0,3.3716,-12.1234,554.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,12,1.5,0.0697,0.06562,0.07582,183.6780402,7.226,True,False,0.99194,123,124,STOP,-5.8537,-6.5104,-1.0,-1.0,3.3716,-12.1234,554.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,12,1.6,0.0697,0.06562,0.076228,183.6780402,7.226,True,False,0.99194,123,124,STOP,-5.8537,-6.5104,-1.0,-1.0,3.3716,-12.1234,554.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,12,2,0.0697,0.06562,0.07786,183.6780402,7.226,True,False,0.99194,123,124,STOP,-5.8537,-6.5104,-1.0,-1.0,3.3716,-12.1234,554.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,24,1.4,0.0697,0.06562,0.07541199999999999,183.6780402,7.226,True,False,0.99194,123,124,STOP,-5.8537,-6.5104,-1.0,-1.0,3.3716,-12.1234,554.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,24,1.5,0.0697,0.06562,0.07582,183.6780402,7.226,True,False,0.99194,123,124,STOP,-5.8537,-6.5104,-1.0,-1.0,3.3716,-12.1234,554.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,24,1.6,0.0697,0.06562,0.076228,183.6780402,7.226,True,False,0.99194,123,124,STOP,-5.8537,-6.5104,-1.0,-1.0,3.3716,-12.1234,554.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
LAPTOP-EUR,2026-09-22T11:20:06.964864+00:00,24,2,0.0697,0.06562,0.07786,183.6780402,7.226,True,False,0.99194,123,124,STOP,-5.8537,-6.5104,-1.0,-1.0,3.3716,-12.1234,554.88,2026-09-22T13:45:00+00:00,False,False,0.0,-11.9581,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,4,1.4,0.074141,0.068291,0.08233099999999999,140.14181568611,7.941,True,True,1.0,47,47,TP,11.0465,10.2719,1.4,1.2038,14.6761,-6.9327,227.9,2026-09-22T14:05:00+00:00,False,False,0.7527,14.3952,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,4,1.5,0.074141,0.068291,0.08291599999999999,140.14181568611,7.941,True,True,1.0,47,47,TP,11.8356,11.0554,1.5,1.2956,14.6761,-6.9327,227.9,2026-09-22T14:05:00+00:00,False,False,0.8065,15.4933,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,4,1.6,0.074141,0.068291,0.08350099999999999,140.14181568611,7.941,True,True,1.0,47,47,TP,12.6246,11.839,1.6,1.3875,14.6761,-6.9327,227.9,2026-09-22T14:10:00+00:00,False,False,0.8602,16.5913,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,4,2,0.074141,0.068291,0.08584,140.14181568611,7.941,True,True,1.0,47,47,HORIZON_MARK,13.5526,12.7605,1.7176,1.4954,14.6761,-6.9327,227.9,2026-09-22T15:50:00+00:00,False,False,0.9234,17.8827,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,12,1.4,0.074141,0.068291,0.08233099999999999,140.14181568611,7.941,True,False,0.99153,117,118,TP,11.0465,10.2719,1.4,1.2038,14.6761,-6.9327,227.9,2026-09-22T14:05:00+00:00,False,False,0.7527,14.3952,0.0035
